dataset,model,horizon_len,origin,mse_scaled,mae_scaled,dtw_scaled,tdi_scaled,protocol,fig_path
ETTh1,PatchTST,720,12960,0.13916393876887515,0.2988620195364734,0.11396743979282659,0.028289310856367076,fastdtw_rolling_origin_scaled,
ETTh1,TimeMixer,720,12960,0.09091317711425301,0.22316390743984915,0.09840698554601882,0.01521869914274756,fastdtw_rolling_origin_scaled,
ETTh1,iTransformer,720,12960,0.06416540713436279,0.1890101278583278,0.0914344531919832,0.010335144715027528,fastdtw_rolling_origin_scaled,
ETTh1,Chronos-2,720,13680,0.14963830679038204,0.3284046585361163,0.19356444182203097,0.0386194069279911,fastdtw_rolling_origin_scaled,
ETTh1,DLinear,720,13680,0.10415996222259384,0.25842519322516444,0.13839822691747913,0.005080209357587676,fastdtw_rolling_origin_scaled,
ETTh1,PatchTST,720,13680,0.15333125016858792,0.3216435076105831,0.1900891647109769,0.006695072782490313,fastdtw_rolling_origin_scaled,
ETTh1,TimeMixer,720,13680,0.288067941348758,0.495182132177517,0.28639956183998216,0.0571857840541067,fastdtw_rolling_origin_scaled,
ETTh1,iTransformer,720,13680,0.08707846435182098,0.2236854926918659,0.1559669265212307,0.013105351714816062,fastdtw_rolling_origin_scaled,
ETTm1,Chronos-2,720,46080,0.03456412728737482,0.14571817049549685,0.08273190468633208,0.01040206308860993,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm1_Chronos-2_h720_origin46080.png
ETTm1,DLinear,720,46080,0.027205555875973723,0.13165211971800536,0.05356642808931183,0.005825982869696479,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm1_DLinear_h720_origin46080.png
ETTm1,PatchTST,720,46080,0.03438949865281763,0.15349028947455884,0.07073614893270053,0.07705159148089637,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm1_PatchTST_h720_origin46080.png
ETTm1,TimeMixer,720,46080,0.03069039121950268,0.14293119746127236,0.058855012991565175,0.008668148607664737,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm1_TimeMixer_h720_origin46080.png
ETTm1,iTransformer,720,46080,0.029924392172477627,0.14180829640573123,0.060965804697289974,0.0006072795112464062,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm1_iTransformer_h720_origin46080.png
ETTm1,Chronos-2,720,48960,0.04711694275032415,0.18328421844376458,0.12838474507322292,0.0022924243548826046,fastdtw_rolling_origin_scaled,
ETTm1,DLinear,720,48960,0.04711354098711364,0.18083175001273366,0.08002987787700318,0.045205610021786496,fastdtw_rolling_origin_scaled,
ETTm1,PatchTST,720,48960,0.04462208882998182,0.17585617006738816,0.0837813068888742,0.03554230768210937,fastdtw_rolling_origin_scaled,
ETTm1,TimeMixer,720,48960,0.0384195941160346,0.1650759294349549,0.0797150521498086,0.012644479255168506,fastdtw_rolling_origin_scaled,
ETTm1,iTransformer,720,48960,0.0313751850510763,0.1494397030297464,0.08777298505828457,0.01422276512228769,fastdtw_rolling_origin_scaled,
ETTm1,Chronos-2,720,51840,0.033422289202452875,0.14244463137454458,0.05982753922533438,0.0047608305214966885,fastdtw_rolling_origin_scaled,
ETTm1,DLinear,720,51840,0.028400926793392255,0.1361205271608092,0.04642720354529908,0.007546697087712713,fastdtw_rolling_origin_scaled,
ETTm1,PatchTST,720,51840,0.08496748065123258,0.22982434330021487,0.11330781953042171,0.005998702134089096,fastdtw_rolling_origin_scaled,
ETTm1,TimeMixer,720,51840,0.023225639534368615,0.11931389967184201,0.03791410478653247,0.012202811017165058,fastdtw_rolling_origin_scaled,
ETTm1,iTransformer,720,51840,0.027253373719303812,0.13044566003008853,0.041376605809527824,0.006181796777429724,fastdtw_rolling_origin_scaled,
ETTm1,Chronos-2,720,54000,0.0645966406907228,0.22384881253043812,0.05702254732674712,0.023063733195604657,fastdtw_rolling_origin_scaled,
ETTm1,DLinear,720,54000,0.053697406951578625,0.2044522771445166,0.07472769932093778,0.023134200254175744,fastdtw_rolling_origin_scaled,
ETTm1,PatchTST,720,54000,0.12025887983259531,0.3147336768715802,0.1462180315471497,0.06732024719880386,fastdtw_rolling_origin_scaled,
ETTm1,TimeMixer,720,54000,0.03890457795299525,0.1701113020768235,0.05335317209131166,0.12995868999028884,fastdtw_rolling_origin_scaled,
ETTm1,iTransformer,720,54000,0.04132170544467913,0.17582574497041353,0.09339926554835808,0.016078573388203017,fastdtw_rolling_origin_scaled,
ETTm1,Chronos-2,720,56880,0.040138249272630704,0.1672679666015837,0.13360663182394844,0.0040335692239858905,fastdtw_rolling_origin_scaled,
ETTm1,DLinear,720,56880,0.03309421810225695,0.14663152101954727,0.07687419240065388,0.005116047668038409,fastdtw_rolling_origin_scaled,
ETTm1,PatchTST,720,56880,0.02815639973985827,0.1370231631816896,0.0782276489180741,0.003542685337225567,fastdtw_rolling_origin_scaled,
ETTm1,TimeMixer,720,56880,0.05416677448181153,0.19671863818764687,0.10040968320213693,0.016526192311709157,fastdtw_rolling_origin_scaled,
ETTm1,iTransformer,720,56880,0.036466847149879,0.15779686822609365,0.09472698209054853,0.003917432358923419,fastdtw_rolling_origin_scaled,
ETTm2,Chronos-2,720,46080,0.05325383108010014,0.1833827983767454,0.07050757456489655,0.0002262233671843887,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm2_Chronos-2_h720_origin46080.png
ETTm2,DLinear,720,46080,0.06015635766375836,0.19555509707569313,0.08112505149167339,0.0001945044002335669,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm2_DLinear_h720_origin46080.png
ETTm2,PatchTST,720,46080,0.07103210087336635,0.218064533366759,0.10129247565407393,0.009093683558280769,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm2_PatchTST_h720_origin46080.png
ETTm2,TimeMixer,720,46080,0.03880487592373051,0.15471712216425587,0.054199827760323074,0.00012197941162061531,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm2_TimeMixer_h720_origin46080.png
ETTm2,iTransformer,720,46080,0.07995686786838048,0.23017045677647496,0.12226622609999697,0.00749437371399177,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ETTm2_iTransformer_h720_origin46080.png
ETTm2,Chronos-2,720,48960,0.12885351867150327,0.28108016110555684,0.17680799250406457,0.0005982016791523723,fastdtw_rolling_origin_scaled,
ETTm2,DLinear,720,48960,0.08372645025103552,0.22824968651863517,0.09901753406374493,0.0040486657380093966,fastdtw_rolling_origin_scaled,
ETTm2,PatchTST,720,48960,0.062061982447823655,0.19750761001756675,0.07853530316367684,0.00031901451900861165,fastdtw_rolling_origin_scaled,
ETTm2,TimeMixer,720,48960,0.06363502786759988,0.20353168844655142,0.07651970332542407,0.00033710755074675176,fastdtw_rolling_origin_scaled,
ETTm2,iTransformer,720,48960,0.06685778790876448,0.2075960662235812,0.09446132879053235,0.0036166082786722323,fastdtw_rolling_origin_scaled,
ETTm2,Chronos-2,720,51840,0.43959434890680016,0.5453705628388383,0.2677968457369911,0.04862954425237773,fastdtw_rolling_origin_scaled,
ETTm2,DLinear,720,51840,0.09841843420634036,0.2572303924648188,0.10823046635456467,0.0005663660622427984,fastdtw_rolling_origin_scaled,
ETTm2,PatchTST,720,51840,0.08403446868334313,0.2449153756188078,0.09744884150931281,0.0005377792475014698,fastdtw_rolling_origin_scaled,
ETTm2,TimeMixer,720,51840,0.11433505286164816,0.27903195763939287,0.12347997126186581,0.0004926342429837956,fastdtw_rolling_origin_scaled,
ETTm2,iTransformer,720,51840,0.10566317055134013,0.26849045115286313,0.12050256253949054,0.000595483288166215,fastdtw_rolling_origin_scaled,
ETTm2,Chronos-2,720,54000,0.23226368955131535,0.4186117366253812,0.1740317415512303,0.015284899111891865,fastdtw_rolling_origin_scaled,
ETTm2,DLinear,720,54000,0.2654862708264958,0.43571313137611417,0.16902634694743407,0.01725169385061429,fastdtw_rolling_origin_scaled,
ETTm2,PatchTST,720,54000,0.33317439320719094,0.5187844577614846,0.22073023293330424,0.015185753180775304,fastdtw_rolling_origin_scaled,
ETTm2,TimeMixer,720,54000,0.3240769327259292,0.4998107978618069,0.19798822251337836,0.022537141506114192,fastdtw_rolling_origin_scaled,
ETTm2,iTransformer,720,54000,0.2417423180016373,0.410993568453469,0.16718015471693184,0.020370580429071354,fastdtw_rolling_origin_scaled,
ETTm2,Chronos-2,720,56880,0.46629949006884946,0.5399150979342974,0.27458961943611304,0.01238179469901168,fastdtw_rolling_origin_scaled,
ETTm2,DLinear,720,56880,0.1435937050632215,0.3193974658940964,0.1467465829999692,0.0008432639751017312,fastdtw_rolling_origin_scaled,
ETTm2,PatchTST,720,56880,0.1521645375751111,0.3062601282114482,0.14464877338018217,0.0006204909797464769,fastdtw_rolling_origin_scaled,
ETTm2,TimeMixer,720,56880,0.18179109595769402,0.32712105371232747,0.1570373264369305,0.006930820343205252,fastdtw_rolling_origin_scaled,
ETTm2,iTransformer,720,56880,0.09880839067394302,0.2515559505934962,0.11282365490257037,0.008171682842122791,fastdtw_rolling_origin_scaled,
Weather,Chronos-2,720,42063,0.0007114043397304916,0.022547166644421343,0.014599091160486813,0.025473459989642486,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/Weather_Chronos-2_h720_origin42063.png
Weather,DLinear,720,42063,0.0015330836421404966,0.03225848362391034,0.014223788532172729,0.0020495440572256213,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/Weather_DLinear_h720_origin42063.png
Weather,PatchTST,720,42063,0.0012010939664165784,0.02864573855535197,0.010798077224917832,0.008823167778867685,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/Weather_PatchTST_h720_origin42063.png
Weather,TimeMixer,720,42063,0.0009167771205313252,0.024800726449747262,0.012949593913936396,0.0010574055795784503,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/Weather_TimeMixer_h720_origin42063.png
Weather,iTransformer,720,42063,0.0010609163879197355,0.026775464617736895,0.020353696607013656,0.0009634738905572238,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/Weather_iTransformer_h720_origin42063.png
Weather,Chronos-2,720,44223,0.0036596305569811735,0.04636054420390994,0.02960518831464486,0.04715892783927839,fastdtw_rolling_origin_scaled,
Weather,DLinear,720,44223,0.003639400767412667,0.04664735317843297,0.02765926012533045,0.0023617154647057504,fastdtw_rolling_origin_scaled,
Weather,PatchTST,720,44223,0.0033774506170097165,0.04462006789797506,0.02700348886525182,0.07166197599864123,fastdtw_rolling_origin_scaled,
Weather,TimeMixer,720,44223,0.002896825092346112,0.04208561622457825,0.026051718295937634,0.006634482713735291,fastdtw_rolling_origin_scaled,
Weather,iTransformer,720,44223,0.002692978651134111,0.04097294584615528,0.031745810467320876,0.0015745605389778424,fastdtw_rolling_origin_scaled,
Weather,Chronos-2,720,46383,0.0005345427657611381,0.017151015809374965,0.008727518136326827,0.001093681655895636,fastdtw_rolling_origin_scaled,
Weather,DLinear,720,46383,0.0006757063669259929,0.01971719089375416,0.009639857775122943,0.0013720957274056867,fastdtw_rolling_origin_scaled,
Weather,PatchTST,720,46383,0.00047966909046144596,0.01657361024089282,0.007378104600931134,0.013354393087366185,fastdtw_rolling_origin_scaled,
Weather,TimeMixer,720,46383,0.0004993116893197881,0.017785902392216904,0.011270248578330866,0.00085658147740892,fastdtw_rolling_origin_scaled,
Weather,iTransformer,720,46383,0.0005155077849223896,0.018231737889492332,0.013632489187212122,0.002395152746618386,fastdtw_rolling_origin_scaled,
Weather,Chronos-2,720,49263,0.002129953616027402,0.03388029375217027,0.014078660318400802,0.08104031478972197,fastdtw_rolling_origin_scaled,
Weather,DLinear,720,49263,0.0010705173086869074,0.024590730314964893,0.01028406544320746,0.03699965243303146,fastdtw_rolling_origin_scaled,
Weather,PatchTST,720,49263,0.001281011867757257,0.0267872307491671,0.010848700876906927,0.014325852545253587,fastdtw_rolling_origin_scaled,
Weather,TimeMixer,720,49263,0.0012507203587003625,0.029760222064680698,0.015535550204832342,0.01259557182650007,fastdtw_rolling_origin_scaled,
Weather,iTransformer,720,49263,0.0012499504521633973,0.02981782005297504,0.017227501068726753,0.01172438633294753,fastdtw_rolling_origin_scaled,
Weather,Chronos-2,720,51423,0.0002249963974644463,0.013400007779192593,0.005026663493192354,0.014154118505232606,fastdtw_rolling_origin_scaled,
Weather,DLinear,720,51423,0.0004075228860039243,0.017555206836690873,0.004819057821423527,0.016588366368586585,fastdtw_rolling_origin_scaled,
Weather,PatchTST,720,51423,0.00065069153690893,0.023356821551498857,0.006992592181756967,0.017791909590663884,fastdtw_rolling_origin_scaled,
Weather,TimeMixer,720,51423,0.0011398744170253324,0.031101879319464423,0.021196829015172496,0.005861522333084058,fastdtw_rolling_origin_scaled,
Weather,iTransformer,720,51423,0.0009494188796883188,0.028712348920670788,0.025753571886278064,7.25138791831664e-05,fastdtw_rolling_origin_scaled,
ESNet,Chronos-2,4321,51808,1.3221661685062027,0.18779933051411143,0.16489010644467858,0.001289593516650182,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ESNet_Chronos-2_h4321_origin51808.png
ESNet,DLinear,4321,51808,1.3216419671063084,0.1862875756695606,0.13579843497263486,0.0028186051357990878,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ESNet_DLinear_h4321_origin51808.png
ESNet,PatchTST,4321,51808,1.3253899000358658,0.19743680176004486,0.18051019896537007,1.4674245694481162e-05,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ESNet_PatchTST_h4321_origin51808.png
ESNet,TimeMixer,4321,51808,1.3053915013925468,0.23371571200731645,0.225134348779408,9.303190217136542e-05,fastdtw_rolling_origin_scaled,results/h720_fastdtw_uncertainty/ESNet_TimeMixer_h4321_origin51808.png
ESNet,Chronos-2,4321,56129,1.6131793077684655,0.2242075211250604,0.22317442215766276,4.4097426137981505e-06,fastdtw_rolling_origin_scaled,
ESNet,DLinear,4321,56129,1.6109692248238041,0.22025756650425102,0.16262108386509352,0.001970076202366281,fastdtw_rolling_origin_scaled,
ESNet,PatchTST,4321,56129,1.608746576544508,0.22699389526822988,0.19259934771101375,0.0005416654899503146,fastdtw_rolling_origin_scaled,
ESNet,TimeMixer,4321,56129,1.6041747812452802,0.23536530876076167,0.2204067957785826,3.16052936008704e-05,fastdtw_rolling_origin_scaled,
ESNet,Chronos-2,4321,60450,1.5014870325782994,0.20778463691390242,0.1373061456704606,0.04403052701583149,fastdtw_rolling_origin_scaled,
ESNet,DLinear,4321,60450,1.5005317286345037,0.20534260648281405,0.1587895688984456,0.0025890844689984913,fastdtw_rolling_origin_scaled,
ESNet,PatchTST,4321,60450,1.5039877681404819,0.21881940581494153,0.1942232148956117,0.00020093843943700686,fastdtw_rolling_origin_scaled,
ESNet,TimeMixer,4321,60450,1.4919222696854377,0.22520757060140567,0.21284806738524262,2.8616859731292493e-05,fastdtw_rolling_origin_scaled,
