dataset,model,horizon_len,origin,mse_scaled,mae_scaled,dtw_scaled,tdi_scaled,total_variation_ratio,total_variation_ratio_error,high_frequency_energy_ratio,high_frequency_energy_ratio_error,target_col,input_mode,protocol,fig_path,experiment,main_seq_len
ETTh1,TimeMixer,336,11856,0.0761457783697499,0.21972670353915846,0.08101582095663944,0.010318781467389217,0.7572609888401178,0.27804730446569015,0.8518796489222734,0.16031000752528438,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,336,11856,0.09922935101622,0.23996217256096986,0.11197077265064374,0.027765093667675406,0.4416766152306167,0.8171772817921572,0.49710165518276755,0.6989607160927784,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,Chronos-2,336,12528,0.04126210969855467,0.15546851250387372,0.07865604013204575,0.02327086433531746,0.30486403750578,1.1878893476316414,0.5399428207767917,0.6162920139601951,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,336,12528,0.08461732510753765,0.2330242700520016,0.07128458014338007,0.028218456949324296,0.3383721280581225,1.0836089889833367,0.5752287718368664,0.5529874358632031,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,336,12528,0.040204920936780866,0.15890232875947474,0.0635773812786675,0.015587727002990681,0.7047367058160335,0.3499309986639252,0.6163694178745175,0.48390877463361903,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,336,12528,0.06774243243269715,0.1877286081488297,0.07006811509794311,0.014385472271648873,0.6093552067498522,0.4953539025777744,0.6486933209306918,0.4327951994839377,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,336,12528,0.11613279324254032,0.2903209250924036,0.12388293991692284,0.017418766749123894,0.6651966996087401,0.4076724781447202,0.7179296082251185,0.3313837394947555,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,336,12528,0.04163123377892879,0.15849186675357418,0.06506469047737959,0.06130948611714189,0.39028943126637083,0.9408666580275784,0.6081531003565431,0.49732860247456195,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,Chronos-2,336,12864,0.030227884730053507,0.13799308683900607,0.054484984219397604,0.06375295748196808,0.3284133692820442,1.1134821614236259,0.6157407161211046,0.4849293032055799,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,336,12864,0.020352067316536916,0.10669635786187082,0.04908945415750404,0.020005931081488473,0.3069396143987894,1.1811042139318078,0.5933051699879296,0.5220463749484227,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,336,12864,0.042387958342761406,0.16184157228269314,0.06560828025863116,0.06142816992101755,0.6453905498358026,0.43789962631382306,0.646133972972707,0.436748392722249,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,336,12864,0.03686603609800078,0.14880557102957528,0.0595230892165324,0.012842633084980024,0.552241151426857,0.593770441469367,0.6577031812346235,0.41900152657375006,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,336,12864,0.02732120545451532,0.12798675112407706,0.058630032191115115,0.04591547188669149,0.5787586209618847,0.5468697605838044,0.7832757924414762,0.24427040690089458,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,336,12864,0.06927500125018217,0.22505941205022384,0.07951797475252001,0.06295910280505196,0.3966689032943677,0.9246533177933972,0.6154297808331437,0.485434408372232,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,Chronos-2,336,13536,0.07739754132429587,0.23417673508326212,0.10369223976471648,0.03968889786220191,0.23433333183515637,1.4510106395586877,0.3140962375929157,1.1580558190452999,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,336,13536,0.06737669943177572,0.22082773879879997,0.07295417806669097,0.033115930455074445,0.09319740892101133,2.3730352516546422,0.17466272788533166,1.7448983766050867,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,336,13536,0.1080576324039532,0.2870454914948355,0.14239263769192667,0.04173699825007223,0.9818673168262425,0.018299084820108683,0.5955374809588123,0.5182909350588214,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,336,13536,0.11188065651029953,0.29752677010636147,0.07076489871825442,0.10177056038028079,0.5460634840229939,0.6050200205789196,0.48148357338081155,0.7308831430690971,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,336,13536,0.11340502995967824,0.28380982800814936,0.1553633970435969,0.01955467838022783,0.6716465099433672,0.3980230888408637,0.4751900021239582,0.7440405294122523,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,336,13536,0.07670211662370752,0.23803247985747866,0.11401024977571247,0.031755737003994845,0.31800246515720304,1.1456961127190346,0.2118330606620025,1.5519567170120536,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,Chronos-2,336,13872,0.014637424927663924,0.09921480679795855,0.0726546787206739,0.0020122980521087423,0.05749960873375671,2.85597696191809,0.0508641167714737,2.9785973824553285,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,336,13872,0.027007278206948752,0.13230230943078086,0.07845574120680492,0.042584676014503026,0.038339467646612335,3.2612751656981294,0.04395303046616088,3.1246334771263586,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,336,13872,0.07045024538619266,0.22385528941613214,0.1252481001399044,0.008265486384612325,0.7272261645667742,0.31851774313794556,0.4416756274326591,0.8171795182679085,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,336,13872,0.16522211377475796,0.3178261909337854,0.19406999718094464,0.01260868371848024,0.4074399958679943,0.8978615820036815,0.361103351716673,1.0185910410863603,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,336,13872,0.07633105799785508,0.23434022657383416,0.15012225355435962,0.0054027277488248515,0.7197963439395209,0.32878694872997344,0.4620099876993323,0.7721687480926956,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,336,13872,0.0793810056838913,0.2432337937343735,0.1567961401385832,0.008233172472610626,0.3665348831433897,1.0036615557933029,0.28114637612022775,1.268879798247123,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,Chronos-2,336,46080,0.018342090490752763,0.10734556482306548,0.05547711815253222,0.0024045636591244223,0.16127286052576387,1.8246575006456487,0.3247502158062794,1.1246989281082538,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm1_Chronos-2_h336_origin46080.png,main,336
ETTm1,TimesFM,336,46080,0.022636025486606485,0.12061349275921072,0.07310514824419487,0.0021966580077152813,0.0900108902032311,2.4078245026162697,0.16433372501853807,1.8058559492786694,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm1_TimesFM_h336_origin46080.png,main,336
ETTm1,DLinear,336,46080,0.016458548227606586,0.09930456474064861,0.037888126787744704,0.0014709171747629255,1.2706468734522933,0.23952612784128116,0.6199048837881861,0.4781892098253695,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm1_DLinear_h336_origin46080.png,main,336
ETTm1,PatchTST,336,46080,0.02853977158457493,0.13866961658932805,0.059153292068316536,0.002273097507760792,0.532418514813895,0.6303253981493513,0.4720427623686985,0.750685678077065,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm1_PatchTST_h336_origin46080.png,main,336
ETTm1,TimeMixer,336,46080,0.020487758667929463,0.11329663349506398,0.041036219023813846,0.0017519131333476902,0.5396795876674942,0.6167796531710495,0.4562409591977371,0.7847341678205368,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm1_TimeMixer_h336_origin46080.png,main,336
ETTm1,iTransformer,336,46080,0.018305606110520466,0.1074398583091064,0.04373736383476369,0.001589356156663849,0.3155891634673607,1.1533139952016203,0.37263711805332306,0.9871501799031696,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm1_iTransformer_h336_origin46080.png,main,336
ETTm1,Chronos-2,336,48432,0.20085004279001337,0.40723839473156703,0.2157338752531871,0.10850303907522985,0.09851833028216467,2.3175125523783557,0.12535707545430932,2.076588930611876,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimesFM,336,48432,0.23897079581217978,0.450993026828482,0.3246489873487655,0.023802445730956003,0.12199987986972835,2.1037351369564328,0.1667465159407286,1.7912804283420927,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,DLinear,336,48432,0.22172439595796029,0.4439497258106644,0.40661522789832744,0.00034238454997383567,0.9276558896375608,0.07509441276279333,0.27516088173575826,1.290399291539641,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,PatchTST,336,48432,0.1993121194864313,0.4192196532437095,0.38845082560395977,0.0004103254298025766,0.45380535835333957,0.7900868769281837,0.19473729137335472,1.6361038011153293,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimeMixer,336,48432,0.27177054131966494,0.49057254257744265,0.468664522155945,7.749865140738156e-05,0.5905269320615164,0.5267400185404728,0.21248253091302596,1.5488954544023064,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,iTransformer,336,48432,0.2631247986966647,0.47640786935512075,0.4540364084739549,4.370977794526901e-05,0.39610201065507106,0.9260834729911835,0.19389241581874042,1.6404517798031335,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,Chronos-2,336,50448,0.029301528494632384,0.13739755217518126,0.06821717283382626,0.04526544627691175,0.1276749712483312,2.058267453318766,0.3417946869246635,1.073545023562425,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimesFM,336,50448,0.03073490196507527,0.13603656029417402,0.10023249209612266,0.0009533135572236557,0.06751283818534456,2.69543735573009,0.14533135316544724,1.9287388805941497,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,DLinear,336,50448,0.03645458786724255,0.15528460900947114,0.07989850518414876,0.040611156858976025,0.9438772522623052,0.057759140079742796,0.5582129998763331,0.5830146513146591,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,PatchTST,336,50448,0.04933733798950342,0.1828248149958361,0.1212131561199851,0.027489660298643265,0.4171502213184274,0.8743088551132259,0.4153964839510207,0.8785218077514281,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimeMixer,336,50448,0.058570311129180506,0.21376658243185476,0.11702452575875644,0.022458696552473283,0.49213582026040875,0.709000522827224,0.45454318178948,0.7884623384398047,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,iTransformer,336,50448,0.05152062468189176,0.19811904465166627,0.08721460950327586,0.03823781722284873,0.4288622803958647,0.8466194129943411,0.33742008036860743,1.0864265659820236,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,Chronos-2,336,52800,0.2301145915351687,0.42091151681684313,0.3649485183200185,0.0044795135355104425,0.09633790576263954,2.3398933121988517,0.09697258764644547,2.333326838879222,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimesFM,336,52800,0.25682148083958145,0.4433422911734808,0.23186614205328265,0.12064801146738345,0.06903432625356905,2.673151271296745,0.12478903541351351,2.0811306040347564,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,DLinear,336,52800,0.2567014237746054,0.43497135088216055,0.34296138802333437,0.005720622350086636,1.3411655290257667,0.2935390411445596,0.6143180957353943,0.48724239747906717,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,PatchTST,336,52800,0.25181056118252565,0.43556276905848096,0.3200162967413862,0.009896739703633391,0.5121207277205542,0.6691948658823614,0.3341815286918106,1.096070904646434,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimeMixer,336,52800,0.2915100840308617,0.4626754450552886,0.357666109701466,0.0029547031133027373,0.5280316685038404,0.638598999909269,0.37229452843491256,0.9880699680071667,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,iTransformer,336,52800,0.24822891959292726,0.4349958376464397,0.3289479641565742,0.008562758436708017,0.3323080250666447,1.1016929237554987,0.20041896004231147,1.607345253361709,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,Chronos-2,336,54816,0.4164627122343622,0.5963402830419087,0.5963402830419087,0.0,0.0533094200970258,2.9316420385624076,0.03112147953438104,3.469856716602072,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimesFM,336,54816,0.35064100417017635,0.5529378698695273,0.4003931386765344,0.039287989622811055,0.08544886969115358,2.4598369802009996,0.31448488333262276,1.156819237913836,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,DLinear,336,54816,0.41896146587327127,0.601384651877761,0.5844451469503075,0.0003151290709520523,0.8421486195059061,0.17179876071434833,0.4192438698383996,0.8693024762663478,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,PatchTST,336,54816,0.39085248746336443,0.579523018823845,0.5424913499707978,0.0017180483304432884,0.46536686187738385,0.7649292126900863,0.3122232151652316,1.1640368817227404,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimeMixer,336,54816,0.43959291795436733,0.6104474439652604,0.6049191876577334,1.554671770379735e-05,0.410028961833879,0.8915274587708355,0.23314731069147906,1.456084747573898,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,iTransformer,336,54816,0.3926124843469335,0.5760175453688015,0.558510064696918,7.570013795498932e-05,0.21224880524179401,1.5499960357059341,0.14080848889883404,1.960354475582476,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,Chronos-2,336,57168,0.04349923193507655,0.17316122211161114,0.06600747602741892,0.029099505474373257,0.1822793930800919,1.702214587333468,0.3435681368736315,1.0683697972623665,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimesFM,336,57168,0.07988971923860344,0.24906742182515917,0.1435500875172053,0.11645039035893191,0.07593752239031927,2.5778442189081767,0.1307270340503123,2.034643762768476,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,DLinear,336,57168,0.03409508098969036,0.15634311825796984,0.0595065393555181,0.014206281998680381,1.4428285863465655,0.3666054898858793,0.522578185033795,0.6489806507733763,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,PatchTST,336,57168,0.04018056143514748,0.16573131170308755,0.07806731753494717,0.015149789845289433,0.41528586710158216,0.878788135421178,0.28069196968420557,1.2704973685760996,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,TimeMixer,336,57168,0.06212268775796098,0.21404041199383447,0.10401760409455081,0.018403715652927838,0.7976599384386156,0.22607290212759362,0.3834815026708862,0.958463866192391,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,iTransformer,336,57168,0.04820721723241591,0.17911554930511941,0.08756573668839045,0.01725447393613736,0.401050544090597,0.9136677895703649,0.39576489373651624,0.9269349214569224,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,Chronos-2,336,46080,0.037597606453625504,0.15172695570488162,0.05902692847124407,0.000875514679556033,0.8748010209679544,0.13375881166175224,0.8572076168788892,0.15407511799008833,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm2_Chronos-2_h336_origin46080.png,main,336
ETTm2,TimesFM,336,46080,0.06523270097898218,0.20699394239532662,0.07995427999592665,0.0009569066028473245,0.7160449660818056,0.3340122982376067,0.6702841725512544,0.4000535034630336,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm2_TimesFM_h336_origin46080.png,main,336
ETTm2,DLinear,336,46080,0.032552705481217414,0.15608683166436485,0.057387364455423,0.0007188455405923402,1.98955736314856,0.6879121884426814,0.7679706022139151,0.26400381191306654,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm2_DLinear_h336_origin46080.png,main,336
ETTm2,PatchTST,336,46080,0.040294591797912685,0.16450753509369728,0.06174188617056384,0.0006708238851095994,1.1724785850681438,0.15911996536623704,0.870586766848052,0.13858783852965226,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm2_PatchTST_h336_origin46080.png,main,336
ETTm2,TimeMixer,336,46080,0.07225769859737664,0.24130516748555994,0.0900546909709151,0.0014255816000341938,1.4816688890400862,0.39316908696034836,0.7631000029198848,0.27036617775576105,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm2_TimeMixer_h336_origin46080.png,main,336
ETTm2,iTransformer,336,46080,0.05249139826000338,0.1960054251191648,0.07348723498604605,0.0009793594281832427,1.071621006539735,0.069172470795116,0.7514863117347924,0.2857022712391279,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h336_w6_timesfm_variation_diagnostics/ETTm2_iTransformer_h336_origin46080.png,main,336
ETTm2,Chronos-2,336,48432,0.45959952139437266,0.5997338229346842,0.5644581848833742,0.00027401833749372763,0.13567143894850212,1.9975191325942674,0.08459527852042817,2.4698767051686685,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimesFM,336,48432,0.44751500428011,0.6007560558971905,0.48534558047482995,0.006880122162033538,0.3686216198913594,0.9979845542652688,0.3755584693954663,0.9793410824990545,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,DLinear,336,48432,0.5074025454130426,0.6635127525808626,0.49182311178955573,0.02500112102192686,3.002641056166913,1.099492256771558,0.697522436730105,0.36022058411252894,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,PatchTST,336,48432,0.44673501928388665,0.6111237800532435,0.385518854467218,0.03476313726441018,1.6275170667456118,0.48705558766957185,0.6729043017515572,0.39615214109319524,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimeMixer,336,48432,0.43552123456553343,0.6045659087216239,0.40650732284022995,0.04767788007681886,1.3665669618558873,0.3123017349588383,0.47388320053352134,0.7467943789258696,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,iTransformer,336,48432,0.504732536561706,0.6767142809334734,0.43115466315741285,0.03728896371767097,1.0213985169456223,0.021172793038886473,0.7630143596034846,0.27047841484292934,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,Chronos-2,336,50448,0.07746433789585742,0.22327593425732284,0.07331047147637655,0.0014216624149659865,0.7170398891901525,0.33262379252470564,0.6585502392887516,0.41771445199527846,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimesFM,336,50448,0.06900862882616013,0.21909122537111952,0.07907386997542462,0.0012340501676861221,0.6793645775819419,0.3865973476904374,0.6029365088569767,0.5059433633242106,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,DLinear,336,50448,0.07113795577788967,0.2254171982676349,0.07764417169338611,0.001375926989321625,1.5320444014140933,0.4266030600719117,0.6414624829503417,0.44400456436709607,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,PatchTST,336,50448,0.07693000423724795,0.2421584391836176,0.07652650734584818,0.0013525616069721062,1.0827952313966558,0.07954588402786437,0.7003485646695755,0.35617710406788855,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimeMixer,336,50448,0.07820731070764675,0.24580597873450788,0.07819283398822349,0.0013191816173190587,1.2846205439101794,0.25046338595501244,0.7018423548996462,0.3540464515967774,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,iTransformer,336,50448,0.09685039876192086,0.2592564101109943,0.07708346613136743,0.0015299631576652253,0.9834047381469141,0.016734495719315897,0.7136546497682769,0.3373561034408456,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,Chronos-2,336,52800,0.3307438618274935,0.47429524095995085,0.35869072609156083,0.007572503364209762,0.4233228870044908,0.8596200412467911,0.4014414504913703,0.9126935582394893,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimesFM,336,52800,0.2008028100818083,0.3764986837548869,0.2555222424618083,0.007356793621624638,0.38704363325452934,0.9492178190432645,0.25711561995617394,1.3582293732630162,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,DLinear,336,52800,0.3830530616895861,0.5184112841335763,0.33249452619603653,0.015165093447336563,6.382158138518805,1.8535063079499636,1.5901114143597748,0.4638040919904716,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,PatchTST,336,52800,0.3117336894038393,0.4596236296761555,0.2890490824180337,0.030255843546982786,2.043926929935189,0.7148729280310082,1.2821011117083372,0.248500233475392,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimeMixer,336,52800,0.5525173805492122,0.6129132064584499,0.4978055063077766,0.000341623274824333,3.183854829464251,1.1580926763223285,1.7067456282995264,0.5345884217538991,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,iTransformer,336,52800,0.3315905536806174,0.4687300364497117,0.21215243894259764,0.10500857892983884,2.119326030134569,0.7510981325443232,1.761460865518395,0.5661435076631313,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,Chronos-2,336,54816,0.5103716014352104,0.641972524424394,0.6286622876676109,1.735388032764126e-05,0.4679990740358515,0.7592889402547571,0.4052339954826593,0.9032905874175224,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,TimesFM,336,54816,0.4887198624603041,0.6281459406018257,0.6262734028281374,5.2568010389121034e-08,0.2722267844463095,1.3011197569954152,0.2017613954631673,1.600669440774885,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm2,DLinear,336,54816,0.46271354385786967,0.6085866754675359,0.46805963866428346,0.003632544664738421,5.734155065205992,1.746440411951767,1.786298417330487,0.5801455610661601,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
