dataset,model,horizon_len,origin,mse_scaled,mae_scaled,dtw_scaled,tdi_scaled,total_variation_ratio,total_variation_ratio_error,high_frequency_energy_ratio,high_frequency_energy_ratio_error,target_col,input_mode,protocol,fig_path,experiment,main_seq_len
ETTh1,Chronos-2,720,11520,0.23304852640066054,0.3734497673809528,0.2664060011966941,0.004302522829960545,0.27525340233396806,1.2900631062392331,0.3447971488334882,1.064798980268636,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTh1_Chronos-2_h720_origin11520.png,main,336
ETTh1,TimesFM,720,11520,0.1903899150382851,0.3411490475965871,0.2374503786365191,0.0013595184996988859,0.28846748329233535,1.2431728742788604,0.361910111160569,1.0163593820707888,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTh1_TimesFM_h720_origin11520.png,main,336
ETTh1,DLinear,720,11520,0.07426154408904934,0.22596233968130439,0.09103748116135409,0.030914124620736557,1.1264726139682992,0.11909117874693056,0.5269154468915406,0.6407151666656881,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTh1_DLinear_h720_origin11520.png,main,336
ETTh1,PatchTST,720,11520,0.11648434268821618,0.2765771304957744,0.08494441777064932,0.028482300295635993,0.7498939573048156,0.2878234593733532,0.6887785073543413,0.37283551486494504,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTh1_PatchTST_h720_origin11520.png,main,336
ETTh1,TimeMixer,720,11520,0.09744296276732455,0.2593497831963424,0.08259167563241453,0.025588631282200836,0.6457345630089553,0.4373667373280196,0.4171010708486705,0.8744266864407814,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTh1_TimeMixer_h720_origin11520.png,main,336
ETTh1,iTransformer,720,11520,0.14216383623275888,0.29308812841607707,0.14927387155441366,0.006025765163476087,0.5266092942315618,0.6412963635770361,0.32611559391255546,1.1205033472471424,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTh1_iTransformer_h720_origin11520.png,main,336
ETTh1,Chronos-2,720,12240,0.11354946238579992,0.28932316170798406,0.16730279613010438,0.009958084206902935,0.2904078760758436,1.2364688404916586,0.38164751772627054,0.9632577986146051,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,720,12240,0.032358627871975264,0.1423535263372792,0.07698043769439765,0.009831054367420518,0.22475131686754365,1.4927607018990308,0.3027910915685088,1.1947121450088154,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,720,12240,0.03870340343166535,0.15609965746667676,0.060583583919509486,0.02382534514659835,0.8413522984907087,0.17274479056988915,0.45164704208443385,0.7948542623987648,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,720,12240,0.0677193880562795,0.20649576285964386,0.05691198489451418,0.013216665151131774,0.7054044591681699,0.34898392554932006,0.7230103438939431,0.3243317361874025,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,720,12240,0.04959111067860014,0.1832944464116573,0.06615946663977144,0.02690687160878257,0.8512191206135769,0.16108568577234048,0.5870368201721308,0.5326677180692698,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,720,12240,0.0341918370701051,0.14626028023503276,0.06937282273875907,0.005628546622174822,0.5303146614481008,0.6342847289043891,0.21638132289045214,1.5307129977895049,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,Chronos-2,720,12960,0.07614559136125425,0.19894748462571038,0.08314859946701483,0.03147875864352109,0.42800230109360643,0.848626683663502,0.47284936119134385,0.7489783953484138,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,720,12960,0.07585731822359833,0.20585911588536368,0.08369448492603918,0.022570393792952035,0.359865311780355,1.022025423692831,0.48324772546582406,0.7272258469557388,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,720,12960,0.06600098912970725,0.19291863900291442,0.07784548606530557,0.0454370091251792,0.7656675861261805,0.2670071510400126,0.4750494190395826,0.744336419225517,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,720,12960,0.13916393876887515,0.2988620195364734,0.11396743979282659,0.028289310856367076,0.611387546754365,0.4920242217862133,0.51537973696562,0.6628512772953422,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,720,12960,0.07574416260960075,0.20329500625134014,0.079776987718652,0.11525386631821577,0.5839090897874334,0.538009959317707,0.38406619654506147,0.956940328378038,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,720,12960,0.06416540713436279,0.1890101278583278,0.0914344531919832,0.010335144715027528,0.33338848526170106,1.0984468165742687,0.3482075670158859,1.054956491356701,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,Chronos-2,720,13680,0.14963830679038204,0.3284046585361163,0.19356444182203097,0.0386194069279911,0.10671609653470603,2.2375831804759776,0.09509415178236207,2.352887701616389,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimesFM,720,13680,0.05799700777495779,0.1884149409002728,0.1309996381646297,0.0056982194583586315,0.034114933161899896,3.3780197747897156,0.11933063283694086,2.1258571275628677,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,DLinear,720,13680,0.10415996222259384,0.25842519322516444,0.13839822691747913,0.005080209357587676,0.9107574591965246,0.09347864197801305,0.3007248348045424,1.2015595691731544,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,PatchTST,720,13680,0.15333125016858792,0.3216435076105831,0.1900891647109769,0.006695072782490313,0.45856901931735417,0.7796444439453066,0.2824796118789279,1.2641488659393396,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,TimeMixer,720,13680,0.28806789707196767,0.4951820811528282,0.2863995143866758,0.0571857840541067,0.5529182427350328,0.5925451134592785,0.2725457999574497,1.2999485690721349,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTh1,iTransformer,720,13680,0.08707846435182098,0.2236854926918659,0.1559669265212307,0.013105351714816062,0.28492158274776724,1.2555412497297849,0.14281280774421168,1.946220472991324,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,,main,336
ETTm1,Chronos-2,720,46080,0.03456412728737482,0.14571817049549685,0.08273190468633208,0.01040206308860993,0.16455505397532233,1.8045100293758158,0.2940218829530158,1.2241010485893131,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTm1_Chronos-2_h720_origin46080.png,main,336
ETTm1,TimesFM,720,46080,0.03738482955789563,0.1526447261787123,0.09714807380486086,0.002046172898974761,0.0673636906831777,2.6976489716738716,0.11642500759854485,2.150507838955925,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTm1_TimesFM_h720_origin46080.png,main,336
ETTm1,DLinear,720,46080,0.027205555875973723,0.13165211971800536,0.05356642808931183,0.005825982869696479,1.2332107843976055,0.20962117015211182,0.5227558880378086,0.6486406580248317,OT,univariate target-only,fastdtw_rolling_origin_scaled_variation_diagnostics,results/h720_w6_timesfm_variation_diagnostics/ETTm1_DLinear_h720_origin46080.png,main,336
